WHO_REGION,UNICEF_REGION,WBINCOME_SHORT_STATUS,WHO_LEGAL_STATUS_TITLE,DEVELOPMENT_STATUS,COVAX_STATUS,COUNTRYNAME,ISO_3_CODE,MONTH_DESCRIPTION,PROCUREMENT_TYPE,MANUFACTURER_DESCRIPTION,VACCINE_NAME,TOTAL_DOSES
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Kyrgyzstan,KGZ,2022-10-09T23:00:00.000Z,NR,NR,All vaccine types,259740
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10-09T23:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10-09T23:00:00.000Z,COVAX_FACILITY,Moderna,Moderna - Spikevax,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10-09T23:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10-09T23:00:00.000Z,COVAX_FACILITY,Serum Institute of India,SII - Covishield,0
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10-09T23:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10-09T23:00:00.000Z,DONATION,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10-09T23:00:00.000Z,NR,NR,All vaccine types,0
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,367200
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,705600
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,COVAX_FACILITY,Moderna,Moderna - Spikevax,5073200
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,1253070
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,COVAX_FACILITY,Sinovac,Sinovac - CoronaVac,159600
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,153600
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,586400
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,2626380
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,35002446
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,OTHER,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,500
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,OTHER,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,13343580
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,OTHER,Serum Institute of India,SII - Covishield,500000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-11-11T00:00:00.000Z,OTHER,Sinovac,Sinovac - CoronaVac,10233316
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Belarus,BLR,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,1884328
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Belarus,BLR,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,811790
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Belarus,BLR,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Gamaleya Research Institute,Gamaleya - Sputnik-Light,249200
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Belarus,BLR,2022-11-11T00:00:00.000Z,DOMESTIC,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,4446847
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Belarus,BLR,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,7392165
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Belarus,BLR,2022-10-09T23:00:00.000Z,OTHER,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,1000000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2022-06-05T23:00:00.000Z,DONATION,Sinovac,Sinovac - CoronaVac,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2022-09-08T23:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,100000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2022-09-08T23:00:00.000Z,DONATION,Moderna,Moderna - Spikevax,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2022-09-08T23:00:00.000Z,NR,NR,All vaccine types,121600
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2022-09-08T23:00:00.000Z,OTHER,AstraZeneca,AstraZeneca - Vaxzevria,1000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2022-09-08T23:00:00.000Z,OTHER,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,20300
EUR,CEE-CIS,Middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2022-09-08T23:00:00.000Z,OTHER,State Research Center of Virology & Biotechnology,SRCVB - EpiVacCorona,300
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,200000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,8753710
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-12-12T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,259200
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,218790
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,9431700
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,43200
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,1700000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,506610
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,576810
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Sinovac,Sinovac - CoronaVac,1000000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,129600
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,COVAX_FACILITY,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,30420
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,DONATION,AstraZeneca,AstraZeneca - Vaxzevria,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,DONATION,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,DONATION,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,468000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,DONATION,Sinovac,Sinovac - CoronaVac,
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,4454640
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,200000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-03-03T00:00:00.000Z,BILATERAL_AGREEMENT,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,50000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-03-03T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,24000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-03-03T00:00:00.000Z,DONATION,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,30000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-03-03T00:00:00.000Z,DONATION,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,4000
EUR,CEE-CIS,Middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-03-03T00:00:00.000Z,NR,NR,All vaccine types,308000
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,5934447
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Curevac,Curevac - CVnCoV,3000000
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,2500000
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,8030551
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Novavax,Novavax - Covavax,1150000
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,33333789
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Sanofi Pasteur - GSK,Sanofi GSK - Vidprevtyn,2940000
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,56888787
EUR,Dev,High income,Member State,Developed economy,No,Belgium,BEL,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Curevac,Curevac - CVnCoV,
EUR,Dev,High income,Member State,Developed economy,No,Belgium,BEL,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,7500000
EUR,Dev,High income,Member State,Developed economy,No,Belgium,BEL,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,5000000
EUR,Dev,High income,Member State,Developed economy,No,Belgium,BEL,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,5900000
EUR,Dev,High income,Member State,Developed economy,No,Belgium,BEL,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,15000000
EUR,Dev,High income,Member State,Developed economy,No,Belgium,BEL,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,33400000
EUR,Dev,High income,Member State,Developed economy,No,Czechia,CZE,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,3000000
EUR,Dev,High income,Member State,Developed economy,No,Czechia,CZE,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,2000000
EUR,Dev,High income,Member State,Developed economy,No,Czechia,CZE,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,3977200
EUR,Dev,High income,Member State,Developed economy,No,Czechia,CZE,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,14000000
EUR,Dev,High income,Member State,Developed economy,No,Czechia,CZE,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,22977200
EUR,Dev,High income,Member State,Developed economy,No,Denmark,DNK,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,5100000
EUR,Dev,High income,Member State,Developed economy,No,Denmark,DNK,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,
EUR,Dev,High income,Member State,Developed economy,No,Denmark,DNK,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,8900000
EUR,Dev,High income,Member State,Developed economy,No,Denmark,DNK,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,8000000
EUR,Dev,High income,Member State,Developed economy,No,Denmark,DNK,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,22000000
EUR,Dev,High income,Member State,Developed economy,No,Estonia,EST,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,
EUR,Dev,High income,Member State,Developed economy,No,Estonia,EST,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,
EUR,Dev,High income,Member State,Developed economy,No,Estonia,EST,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,
EUR,Dev,High income,Member State,Developed economy,No,Estonia,EST,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
EUR,Dev,High income,Member State,Developed economy,No,Finland,FIN,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,
EUR,Dev,High income,Member State,Developed economy,No,Finland,FIN,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,
EUR,Dev,High income,Member State,Developed economy,No,Finland,FIN,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,
EUR,Dev,High income,Member State,Developed economy,No,Finland,FIN,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
EUR,Dev,High income,Member State,Developed economy,No,France,FRA,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,44000000
EUR,Dev,High income,Member State,Developed economy,No,France,FRA,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,30000000
EUR,Dev,High income,Member State,Developed economy,No,France,FRA,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,24000000
EUR,Dev,High income,Member State,Developed economy,No,France,FRA,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,49000000
EUR,Dev,High income,Member State,Developed economy,No,France,FRA,2022-10-09T23:00:00.000Z,NR,NR,All vaccine types,147000000
EUR,Dev,High income,Member State,Developed economy,No,Hungary,HUN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Beijing Bio-Institute Biological Products (CNBG),Beijing CNBG - BBIBP-CorV,5000000
EUR,Dev,High income,Member State,Developed economy,No,Hungary,HUN,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,2000000
EUR,Dev,High income,Member State,Developed economy,No,Hungary,HUN,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,6513460
EUR,Dev,High income,Member State,Developed economy,No,Hungary,HUN,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,4309022
EUR,Dev,High income,Member State,Developed economy,No,Hungary,HUN,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,1723610
EUR,Dev,High income,Member State,Developed economy,No,Hungary,HUN,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,10874511
EUR,Dev,High income,Member State,Developed economy,No,Hungary,HUN,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,30420603
EUR,Dev,High income,Member State,Developed economy,No,Ireland,IRL,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,
EUR,Dev,High income,Member State,Developed economy,No,Ireland,IRL,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,
EUR,Dev,High income,Member State,Developed economy,No,Ireland,IRL,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,
EUR,Dev,High income,Member State,Developed economy,No,Ireland,IRL,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
EUR,Dev,High income,Member State,Developed economy,No,Ireland,IRL,2022-05-04T23:00:00.000Z,NR,NR,All vaccine types,3267660
EUR,Dev,High income,Member State,Developed economy,No,Italy,ITA,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,
EUR,Dev,High income,Member State,Developed economy,No,Italy,ITA,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,
EUR,Dev,High income,Member State,Developed economy,No,Italy,ITA,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,
EUR,Dev,High income,Member State,Developed economy,No,Italy,ITA,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
EUR,Dev,High income,Member State,Developed economy,No,Italy,ITA,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,
EUR,Dev,High income,Member State,Developed economy,No,Lithuania,LTU,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Curevac,Curevac - CVnCoV,1380000
EUR,Dev,High income,Member State,Developed economy,No,Lithuania,LTU,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Novavax,Novavax - Covavax,633000
EUR,Dev,High income,Member State,Developed economy,No,Lithuania,LTU,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Sanofi Pasteur - GSK,Sanofi GSK - Vidprevtyn,1500000
EUR,Dev,High income,Member State,Developed economy,No,Lithuania,LTU,2022-10-09T23:00:00.000Z,MULTILATERAL_EU,Valneva,Valneva - VLA2001,372000
EUR,Dev,High income,Member State,Developed economy,No,Lithuania,LTU,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,1860000
EUR,Dev,High income,Member State,Developed economy,No,Lithuania,LTU,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,700000
EUR,Dev,High income,Member State,Developed economy,No,Lithuania,LTU,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,517000
EUR,Dev,High income,Member State,Developed economy,No,Lithuania,LTU,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,9296000
EUR,Dev,High income,Member State,Developed economy,No,Lithuania,LTU,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,12373000
EUR,Dev,High income,Member State,Developed economy,No,Norway,NOR,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,3300000
EUR,Dev,High income,Member State,Developed economy,No,Norway,NOR,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,3400000
EUR,Dev,High income,Member State,Developed economy,No,Norway,NOR,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,4300000
EUR,Dev,High income,Member State,Developed economy,No,Norway,NOR,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,6000000
EUR,Dev,High income,Member State,Developed economy,No,Norway,NOR,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,17000000
EUR,Dev,High income,Member State,Developed economy,No,Slovenia,SVN,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,525800
EUR,Dev,High income,Member State,Developed economy,No,Slovenia,SVN,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,230400
EUR,Dev,High income,Member State,Developed economy,No,Slovenia,SVN,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,392400
EUR,Dev,High income,Member State,Developed economy,No,Slovenia,SVN,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,2379780
EUR,Dev,High income,Member State,Developed economy,No,Slovenia,SVN,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,3528380
EUR,Dev,High income,Member State,Developed economy,No,Spain,ESP,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,31555649
EUR,Dev,High income,Member State,Developed economy,No,Spain,ESP,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,17598400
EUR,Dev,High income,Member State,Developed economy,No,Spain,ESP,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,28012919
EUR,Dev,High income,Member State,Developed economy,No,Spain,ESP,2022-12-12T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,72215693
EUR,Dev,High income,Member State,Developed economy,No,Spain,ESP,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,149382661
EUR,Dev,High income,Member State,Developed economy,No,Sweden,SWE,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,AstraZeneca,AstraZeneca - Vaxzevria,
EUR,Dev,High income,Member State,Developed economy,No,Sweden,SWE,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Moderna,Moderna - Spikevax,
EUR,Dev,High income,Member State,Developed economy,No,Sweden,SWE,2022-11-11T00:00:00.000Z,MULTILATERAL_EU,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,
EUR,Dev,High income,Member State,Developed economy,No,Sweden,SWE,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,
EUR,Dev,High income,Member State,Developed economy,Self-financing,Andorra,AND,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,AstraZeneca,AstraZeneca - Vaxzevria,33000
EUR,Dev,High income,Member State,Developed economy,Self-financing,Andorra,AND,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Moderna,Moderna - Spikevax,12000
EUR,Dev,High income,Member State,Developed economy,Self-financing,Andorra,AND,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,53430
EUR,Dev,High income,Member State,Developed economy,Self-financing,Andorra,AND,2022-11-11T00:00:00.000Z,COVAX_FACILITY,AstraZeneca,AstraZeneca - Vaxzevria,26400
EUR,Dev,High income,Member State,Developed economy,Self-financing,Andorra,AND,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,124830
EUR,Dev,High income,Member State,Developed economy,Self-financing,Monaco,MCO,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,76050
EUR,Dev,High income,Member State,Developed economy,Self-financing,Monaco,MCO,2022-12-12T00:00:00.000Z,NR,NR,All vaccine types,76050
EUR,Dev,High income,Member State,Developed economy,Self-financing,Monaco,MCO,2022-06-05T23:00:00.000Z,OTHER,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,58500
EUR,Dev,High income,Member State,Developed economy,Self-financing,San Marino,SMR,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Gamaleya Research Institute,Gamaleya - Gam-Covid-Vac,68000
EUR,Dev,High income,Member State,Developed economy,Self-financing,San Marino,SMR,2022-11-11T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,31590
EUR,Dev,High income,Member State,Developed economy,Self-financing,San Marino,SMR,2022-11-11T00:00:00.000Z,NR,NR,All vaccine types,99590
EUR,Dev,High income,Member State,Developed economy,Self-financing,Switzerland,CHE,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Janssen Pharmaceuticals,Janssen - Ad26.COV 2-S,150000
EUR,Dev,High income,Member State,Developed economy,Self-financing,Switzerland,CHE,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Moderna,Moderna - Spikevax,27500000
EUR,Dev,High income,Member State,Developed economy,Self-financing,Switzerland,CHE,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Novavax,Novavax - Covavax,1000000
EUR,Dev,High income,Member State,Developed economy,Self-financing,Switzerland,CHE,2022-12-12T00:00:00.000Z,BILATERAL_AGREEMENT,Pfizer BioNTech,Pfizer BioNTech - Comirnaty,20000000
EUR,Dev,High income,Member State,Developed economy,Self-financing,Switzerland,CHE,2022-08-07T23:00:00.000Z,MULTILATERAL_EU,Curevac,Curevac - CVnCoV,5000000
